timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-09T12:31:42,PROMISE_zero_shot_Seed8,47ad4502-545e-409c-9331-1599c0ef0f09,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,128.8416895889968,0.0008680263095156,6.737154039850364e-06,14.0,0.0,20.0,0.0005010280449961,0.0,0.0007156476289777,0.0012166756739739,India,IND,uttar pradesh,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,77.706,28.9834,32.0,machine,N,1.0
2025-06-09T12:33:52,PROMISE_few_shot_Seed8,9addf536-20f9-4dd9-a3dc-779750fe8026,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,120.7405208070013,2.710412233491628e-06,2.2448240370141428e-08,14.0,0.0,20.0,0.0004695213012894,0.0,0.0006706398025722,0.0011401611038616,Canada,CAN,quebec,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,-71.2,46.8,32.0,machine,N,1.0
2025-06-09T12:37:18,PROMISE_zero_shot_Seed9,b4beb01f-6662-4fbe-8b08-92b9472d5795,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,132.92076064399953,0.0008955171584707,6.737225653329306e-06,14.0,0.0,20.0,0.0005168911470722,0.0,0.0007383172842778,0.00125520843135,India,IND,uttar pradesh,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,77.706,28.9834,32.0,machine,N,1.0
2025-06-09T12:39:44,PROMISE_few_shot_Seed9,db17cfc6-3b86-4430-8917-94551d898408,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,136.99458564900124,0.000922949352755,6.737122846006307e-06,14.0,0.0,20.0,0.0005327278249106,0.0,0.0007609311500501,0.0012936589749608,India,IND,uttar pradesh,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,77.706,28.9834,32.0,machine,N,1.0
2025-06-09T12:42:59,PROMISE_zero_shot_Seed10,482ee30c-1138-437e-bed5-93ddeee06969,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,122.55552405200068,2.7512021321250984e-06,2.24486179093629e-08,14.0,0.0,20.0,0.000476583234182,0.0,0.0006807365347998,0.0011573197689819,Canada,CAN,quebec,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,-71.2,46.8,32.0,machine,N,1.0
2025-06-09T12:45:25,PROMISE_few_shot_Seed10,24abc9e5-6d28-491c-88fb-cc5741ecca77,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,134.3690539950003,0.0009052537613734,6.737070288573647e-06,14.0,0.0,20.0,0.0005225185074705,0.0,0.0007463373073389,0.0012688558148094,India,IND,uttar pradesh,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,77.706,28.9834,32.0,machine,N,1.0
2025-06-09T12:49:00,PROMISE_zero_shot_Seed11,98105bce-8cf6-43ea-ace0-2f407d4ea32f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,147.28116517300077,0.0009922223414303,6.736926206856341e-06,14.0,0.0,20.0,0.0005727272679372,0.0,0.0008180287180943,0.0013907559860315,India,IND,uttar pradesh,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,77.706,28.9834,32.0,machine,N,1.0
2025-06-09T12:51:56,PROMISE_few_shot_Seed11,4b10f951-f617-4f42-a06a-e462259fc942,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,163.02069865500016,3.659369546090352e-06,2.2447269434384256e-08,14.0,0.0,20.0,0.0006339237066049,0.0,0.0009054254630722,0.0015393491696771,Canada,CAN,quebec,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,-71.2,46.8,32.0,machine,N,1.0
2025-06-09T12:56:13,PROMISE_zero_shot_Seed12,aa6033d3-1b8a-4d0e-b5ed-1b00ab2972c0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,187.0800551020002,0.0012591166692482,6.730362937736521e-06,14.0,0.0,20.0,0.0007273152853943,0.0,0.0010375351636942,0.0017648504490885,India,IND,uttar pradesh,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,77.706,28.9834,32.0,machine,N,1.0
2025-06-09T13:00:03,PROMISE_few_shot_Seed12,00634136-ac75-4e9e-8d06-b440d186f0b1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,215.11871072099893,0.001449153440712,6.736529034852427e-06,14.0,0.0,20.0,0.0008364987293599,0.0,0.0011947182047832,0.0020312169341431,India,IND,uttar pradesh,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,77.706,28.9834,32.0,machine,N,1.0
2025-06-09T13:03:20,PROMISE_zero_shot_Seed13,1a7780c8-7b58-42de-87f5-e598229091b8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,125.95011795000028,0.0008485288350803,6.737022949173974e-06,14.0,0.0,20.0,0.0004897801495844,0.0,0.000699566741161,0.0011893468907454,India,IND,uttar pradesh,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,77.706,28.9834,32.0,machine,N,1.0
2025-06-09T13:06:17,PROMISE_few_shot_Seed13,035f2d57-bbb1-4144-af1e-c3d7ed4a20cc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,164.27598367599785,0.0011066754426315,6.736684315427793e-06,14.0,0.0,20.0,0.0006388119120444,0.0,0.0009123681331612,0.0015511800452056,India,IND,uttarakhand,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,78.0325,30.3275,32.0,machine,N,1.0
2025-06-09T13:09:50,PROMISE_zero_shot_Seed14,dfb0fdc4-308c-40c7-af69-fcb196d1ae91,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,143.1934172620022,0.0009645212137354,6.735792972736199e-06,14.0,0.0,20.0,0.0005568184778839,0.0,0.0007951100119778,0.0013519284898617,India,IND,uttar pradesh,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,77.706,28.9834,32.0,machine,N,1.0
2025-06-09T13:12:02,PROMISE_few_shot_Seed14,45bd8376-b88a-40f1-b75a-b97de7070cc0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,121.87763032599833,0.0008210929771945,6.737027746587168e-06,14.0,0.0,20.0,0.0004739437549584,0.0,0.0006769474570612,0.0011508912120196,India,IND,uttar pradesh,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,77.706,28.9834,32.0,machine,N,1.0
2025-06-09T13:15:36,PROMISE_zero_shot_Seed15,88c91dc2-7cbd-49f8-a1bd-42f9f4ee4ecd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,141.5587218440014,0.0009531870365912,6.7335097701836025e-06,14.0,0.0,20.0,0.0005504113460415,0.0,0.0007856305082831,0.0013360418543247,India,IND,uttar pradesh,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,77.706,28.9834,32.0,machine,N,1.0
2025-06-09T13:18:14,PROMISE_few_shot_Seed15,a52c9379-3b42-4f45-acfe-bb4bc2980833,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,148.83286162199877,0.0010026448155073,6.73671664026636e-06,14.0,0.0,20.0,0.0005787525577243,0.0,0.0008266121683109,0.0014053647260353,India,IND,uttar pradesh,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,77.706,28.9834,32.0,machine,N,1.0
2025-06-09T13:21:43,PROMISE_zero_shot_Seed16,536d6b02-13b8-41e8-b627-f8e86c0dcbab,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,136.09875330400246,3.0550443376659006e-06,2.2447261738260586e-08,14.0,0.0,20.0,0.0005292352911415,0.0,0.0007558986384276,0.0012851339295691,Canada,CAN,quebec,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,-71.2,46.8,32.0,machine,N,1.0
2025-06-09T13:24:13,PROMISE_few_shot_Seed16,7a5ffe50-b366-4ed8-8397-9f05b1714fc5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,137.99617441300143,3.0977045935739026e-06,2.24477570247922e-08,14.0,0.0,20.0,0.0005366122164939,0.0,0.0007664671620612,0.0013030793785551,Canada,CAN,quebec,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,-71.2,46.8,32.0,machine,N,1.0
2025-06-09T13:27:40,PROMISE_zero_shot_Seed17,75038ee0-07e9-42c0-8699-e597ce29eafa,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,135.03436081600012,0.0009097213496242,6.7369619415894265e-06,14.0,0.0,20.0,0.0005250982760916,0.0,0.0007500195677444,0.001275117843836,India,IND,uttar pradesh,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,77.706,28.9834,32.0,machine,N,1.0
2025-06-09T13:30:15,PROMISE_few_shot_Seed17,34df7a39-f307-4344-9bc5-9362e26c85b2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,139.08463836499868,3.1220455408786204e-06,2.2447091048872423e-08,14.0,0.0,20.0,0.0005408344564038,0.0,0.0007724841769056,0.0013133186333095,Canada,CAN,quebec,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,-71.2,46.8,32.0,machine,N,1.0
2025-06-09T13:33:27,PROMISE_zero_shot_Seed18,b4c44565-8a14-4867-9304-c4ca419c62e4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,121.96189467399743,2.7378678739952213e-06,2.244855150302073e-08,14.0,0.0,20.0,0.0004742743452378,0.0,0.0006774362391777,0.0011517105844155,Canada,CAN,quebec,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,-71.2,46.8,32.0,machine,N,1.0
2025-06-09T13:36:12,PROMISE_few_shot_Seed18,1efb3f3b-ae6c-4bbf-8a6b-2849330d5023,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,153.83412020600008,0.001036382336467,6.737012147104977e-06,14.0,0.0,20.0,0.0005982116601805,0.0,0.0008544415185223,0.0014526531787029,India,IND,uttar pradesh,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,77.706,28.9834,32.0,machine,N,1.0
2025-06-09T13:39:19,PROMISE_zero_shot_Seed19,e0bb5c49-9248-4089-8665-c594b2d6137f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,115.2359820970014,2.5869028223914826e-06,2.2448741923455163e-08,14.0,0.0,20.0,0.0004481213429582,0.0,0.0006400843333278,0.001088205676286,Canada,CAN,quebec,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,-71.2,46.8,32.0,machine,N,1.0
2025-06-09T13:42:01,PROMISE_few_shot_Seed19,66ba8ecb-3af9-42d7-b604-1695f52d1d6f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,149.3439460949994,0.0010061231469929,6.736953008814764e-06,14.0,0.0,20.0,0.0005807490584428,0.0,0.0008294910973555,0.0014102401557984,India,IND,uttar pradesh,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,77.706,28.9834,32.0,machine,N,1.0
2025-06-09T13:44:58,PROMISE_zero_shot_Seed20,f71bb10e-d65a-4966-8282-a4ab188214d6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,103.26907140600088,2.318264046808586e-06,2.2448774015739562e-08,14.0,0.0,20.0,0.0004015852385183,0.0,0.0005736149402555,0.0009752001787739,Canada,CAN,quebec,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,-71.2,46.8,32.0,machine,N,1.0
2025-06-09T13:46:50,PROMISE_few_shot_Seed20,081fd791-f6f5-413e-87af-efacb708db00,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,101.8827077479982,2.287133472823867e-06,2.24486914745236e-08,14.0,0.0,20.0,0.0003961937798972,0.0,0.0005659110220333,0.0009621048019306,Canada,CAN,quebec,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,-71.2,46.8,32.0,machine,N,1.0
2025-06-09T13:49:59,PROMISE_zero_shot_Seed21,cc310bc9-ae46-4a6d-8ff1-fe07a8371037,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,117.41823362300056,0.0007910490589986,6.737020602255758e-06,14.0,0.0,20.0,0.0004566066262994,0.0,0.0006521732994388,0.0011087799257382,India,IND,uttarakhand,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,78.0325,30.3275,32.0,machine,N,1.0
2025-06-09T13:52:15,PROMISE_few_shot_Seed21,e16bf95b-c8e6-4523-a633-20a6617bf256,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,124.57818255600068,2.796591659229696e-06,2.2448486579683127e-08,14.0,0.0,20.0,0.0004844485827493,0.0,0.0006919647295275,0.0011764133122768,Canada,CAN,quebec,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,-71.2,46.8,32.0,machine,N,1.0
2025-06-09T13:55:27,PROMISE_zero_shot_Seed22,42c22a7f-a811-43a5-a59d-e315fe72bb2d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,120.66380155300068,0.0008129314484568,6.737160921452914e-06,14.0,0.0,20.0,0.0004692269865345,0.0,0.0006702245567,0.0011394515432345,India,IND,uttar pradesh,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,77.706,28.9834,32.0,machine,N,1.0
2025-06-09T13:57:50,PROMISE_few_shot_Seed22,2d379cc3-2100-4e88-a092-1fae1fbdb790,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,131.96150175599905,0.0008890337324271,6.737068922351134e-06,14.0,0.0,20.0,0.0005131580099489,0.0,0.0007329628780111,0.00124612088796,India,IND,uttar pradesh,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,77.706,28.9834,32.0,machine,N,1.0
2025-06-09T14:01:25,PROMISE_zero_shot_Seed23,729cbeea-9fea-4337-99e9-9b15e0edc5d4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,143.6059295769992,0.0009674574058921,6.7368903828822245e-06,14.0,0.0,20.0,0.0005584225810917,0.0,0.0007976214448222,0.001356044025914,India,IND,uttar pradesh,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,77.706,28.9834,32.0,machine,N,1.0
2025-06-09T14:05:40,PROMISE_few_shot_Seed23,098041c3-4484-457e-ae7c-8f2a4efd66eb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,247.07673760800023,0.0016643552872106,6.736187725819808e-06,14.0,0.0,20.0,0.0009607567761205,0.0,0.0013720994617612,0.0023328562378817,India,IND,uttarakhand,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,78.0325,30.3275,32.0,machine,N,1.0
2025-06-09T14:15:45,PROMISE_zero_shot_Seed24,6fa4fd59-86c6-4735-8434-257af677e506,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,533.3323664000018,0.0035922487323281,6.735478584537942e-06,14.0,0.0,20.0,0.0020737481396682,0.0,0.0029613545980887,0.005035102737757,India,IND,uttar pradesh,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,77.706,28.9834,32.0,machine,N,1.0
2025-06-09T14:22:09,PROMISE_few_shot_Seed24,90f3b920-0fdc-4910-8d4a-6a2666727a90,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,354.9164519390033,0.0023903599988445,6.73499350561334e-06,14.0,0.0,20.0,0.0013799154259255,0.0,0.0019705508338555,0.0033504662597811,India,IND,uttar pradesh,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,77.706,28.9834,32.0,machine,N,1.0
2025-06-09T14:28:41,PROMISE_zero_shot_Seed25,ab41ba02-0155-4265-9f2c-d9f41b3c481c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,320.1472827760008,0.0021559413438228,6.734217217552756e-06,14.0,0.0,20.0,0.0012448273025843,0.0,0.0017770642677387,0.003021891570323,India,IND,uttar pradesh,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,77.706,28.9834,32.0,machine,N,1.0
2025-06-09T14:32:31,PROMISE_few_shot_Seed25,7cc3755d-628e-4060-b9a1-b9135d2cbe1b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,215.5177684090013,4.837400901571188e-06,2.2445485294701803e-08,14.0,0.0,20.0,0.000838014087715,0.0,0.001196885358061,0.002034899445776,Canada,CAN,quebec,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,-71.2,46.8,32.0,machine,N,1.0
2025-06-09T14:35:43,PROMISE_zero_shot_Seed26,4c090ab1-f3dd-4622-9336-3a1e691629ea,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,119.74945931199908,2.688164211817163e-06,2.2448236737448092e-08,14.0,0.0,20.0,0.0004656649798421,0.0,0.000665137278661,0.0011308022585031,Canada,CAN,quebec,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,-71.2,46.8,32.0,machine,N,1.0
2025-06-09T14:37:36,PROMISE_few_shot_Seed26,00b0d667-d0fd-49e5-97d8-8b8cfe1f6e0e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,102.37049179499807,2.2980550578198152e-06,2.2448412794790343e-08,14.0,0.0,20.0,0.0003980889247066,0.0,0.0005686101475165,0.0009666990722231,Canada,CAN,quebec,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,-71.2,46.8,32.0,machine,N,1.0
2025-06-09T14:40:39,PROMISE_zero_shot_Seed27,8713db7e-d291-4136-af3d-f5c366d8f861,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,112.03274575500107,0.0007547608863072,6.736966778960861e-06,14.0,0.0,20.0,0.0004356491957572,0.0,0.0006222671369278,0.0010579163326851,India,IND,uttarakhand,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,78.0325,30.3275,32.0,machine,N,1.0
2025-06-09T14:42:39,PROMISE_few_shot_Seed27,d93cca18-e4c9-4312-9b36-b44be9ad93b2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,108.40996547899704,2.433653820430068e-06,2.2448617243601602e-08,14.0,0.0,20.0,0.0004215758793127,0.0,0.00060216412305,0.0010237400023627,Canada,CAN,quebec,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,-71.2,46.8,32.0,machine,N,1.0
2025-06-09T14:45:56,PROMISE_zero_shot_Seed28,c5e85f45-45f3-4a58-88bf-e0586650e280,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,122.61072319800223,2.752416785667241e-06,2.2448418163413035e-08,14.0,0.0,20.0,0.0004767948954959,0.0,0.0006810358292388,0.0011578307247348,Canada,CAN,quebec,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,-71.2,46.8,32.0,machine,N,1.0
2025-06-09T14:47:56,PROMISE_few_shot_Seed28,8a3724cf-6912-4a03-949a-c6675a5e845c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,111.05270762500004,0.0007481836929425,6.73719451730029e-06,14.0,0.0,20.0,0.0004318529845894,0.0,0.0006168443750275,0.0010486973596169,India,IND,uttar pradesh,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,77.706,28.9834,32.0,machine,N,1.0
2025-06-09T14:50:44,PROMISE_zero_shot_Seed29,e650ed4d-3566-4e9c-a9c3-5c6ee651ac3a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,96.67468417499911,0.0006513179813346,6.737213437963184e-06,14.0,0.0,20.0,0.0003759420341133,0.0,0.0005369827646221,0.0009129247987354,India,IND,uttar pradesh,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,77.706,28.9834,32.0,machine,N,1.0
2025-06-09T14:52:28,PROMISE_few_shot_Seed29,a82f39fb-edcf-46cb-8f79-f33f159fde7f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,94.15259961999982,2.11359715124173e-06,2.2448632961513698e-08,14.0,0.0,20.0,0.00036613310631343764,0.0,0.0005229719646056966,0.0008891050709191346,Canada,CAN,quebec,,,macOS-15.3-x86_64-i386-64bit,3.10.17,3.0.2,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,,,-71.2,46.8,32.0,machine,N,1.0
